DATE,ID,EMAIL_SENT,EMAIL_OPENED,IN_PERSON_MEETING,PHONE_ATTEMPT,PHONE_SUCCESS,WEBINAR,MAIL
10/07/2018,RG0G1D96G3,3,13,1,3,0,3,0
10/20/2018,RG0G1D96G3,3,25,2,0,2,28,2
06/02/2018,RG0G1D96G3,10,7,0,2,0,55,2
07/31/2018,RG0G1D96G3,31,22,4,2,0,22,2
10/06/2018,RG0G1D96G3,15,6,2,2,1,73,0
05/13/2018,RG0G1D96G3,34,6,1,2,2,73,0
10/12/2018,RG0G1D96G3,2,16,1,3,1,74,1
12/14/2018,RG0G1D96G3,16,5,0,2,1,34,1
09/06/2018,RG0G1D96G3,15,27,4,0,0,12,1
04/15/2018,RG0G1D96G3,15,16,1,3,2,11,2
03/15/2018,RG0G1D96G3,36,1,4,3,1,73,1
01/05/2018,3CN0CG38T5,5,27,0,3,0,13,0
10/11/2018,3CN0CG38T5,16,1,2,2,0,72,0
03/21/2018,3CN0CG38T5,38,11,0,3,2,24,1
06/19/2018,3CN0CG38T5,34,25,1,3,0,4,0
04/21/2018,3CN0CG38T5,1,27,0,1,0,69,1
07/05/2018,3CN0CG38T5,4,14,2,2,0,35,0
09/21/2018,3CN0CG38T5,35,15,2,3,2,62,0
03/21/2018,3CN0CG38T5,27,3,0,3,2,32,0
02/14/2018,3CN0CG38T5,39,23,4,3,0,40,0
06/16/2018,3CN0CG38T5,17,10,0,3,2,34,0
06/20/2018,3CN0CG38T5,20,12,2,1,0,61,1
05/03/2018,3CN0CG38T5,36,24,3,3,0,39,1
07/22/2018,3CN0CG38T5,29,9,0,1,1,3,0
03/23/2018,3CN0CG38T5,12,28,1,2,2,75,2
09/17/2018,3CN0CG38T5,38,23,3,1,1,47,1
08/17/2018,3CN0CG38T5,4,8,0,3,2,41,2
05/02/2018,3CN0CG38T5,16,0,3,2,0,64,1
11/06/2018,3CN0CG38T5,37,7,3,1,0,22,0
07/25/2018,3CN0CG38T5,32,18,1,3,1,63,0
04/25/2018,3CN0CG38T5,13,3,4,2,1,6,1
11/28/2018,3CN0CG38T5,7,32,0,0,1,30,0
06/19/2018,3CN0CG38T5,18,6,3,3,0,35,2
09/09/2018,3CN0CG38T5,22,20,3,3,1,67,0
03/02/2018,3CN0CG38T5,20,1,4,2,1,52,0
01/20/2018,3CN0CG38T5,17,0,4,0,0,14,0
03/19/2018,3CN0CG38T5,5,25,4,1,0,72,2
09/29/2018,3CN0CG38T5,12,3,0,1,1,16,1
11/07/2018,3CN0CG38T5,14,16,3,2,1,64,0
08/26/2018,3CN0CG38T5,39,28,1,0,2,16,0
01/30/2018,3CN0CG38T5,14,18,1,0,0,5,0
05/24/2018,3CN0CG38T5,29,31,0,1,0,65,0
08/20/2018,3CN0CG38T5,1,25,0,0,1,3,0
07/28/2018,3CN0CG38T5,2,10,2,1,0,31,1
07/20/2018,3CN0CG38T5,33,2,0,2,0,8,2
12/02/2018,3CN0CG38T5,17,11,2,1,0,36,1
06/14/2018,3CN0CG38T5,27,9,0,2,1,74,2
07/10/2018,3CN0CG38T5,3,32,3,2,2,14,1
08/23/2018,3CN0CG38T5,13,25,1,2,0,67,2
05/25/2018,3CN0CG38T5,2,21,2,3,2,20,0
08/19/2018,3CN0CG38T5,1,15,3,1,2,61,1
11/19/2018,3CN0CG38T5,34,17,3,3,0,25,2
01/13/2018,3CN0CG38T5,36,24,2,2,0,3,1
03/10/2018,3CN0CG38T5,20,32,4,3,2,9,1
03/28/2018,3CN0CG38T5,1,30,0,3,0,52,0
03/17/2018,3CN0CG38T5,15,30,2,2,1,32,1
05/18/2018,3CN0CG38T5,28,14,0,1,1,0,0
08/20/2018,3CN0CG38T5,12,8,0,3,2,33,1
08/16/2018,3CN0CG38T5,15,5,3,2,2,70,0
02/21/2018,3CN0CG38T5,20,10,0,0,1,4,1
02/06/2018,3CN0CG38T5,9,27,2,2,1,29,2
04/15/2018,3CN0CG38T5,18,0,4,0,1,28,1
08/19/2018,3CN0CG38T5,14,5,0,2,0,27,1
07/24/2018,3CN0CG38T5,20,23,4,3,2,34,2
10/22/2018,3CN0CG38T5,22,14,4,3,2,6,1
10/01/2018,3CN0CG38T5,35,7,2,2,1,38,2
02/24/2018,3CN0CG38T5,35,1,1,3,0,64,2
07/31/2018,086N3Y4VVM,16,29,3,1,2,71,2
12/02/2018,086N3Y4VVM,19,32,3,1,0,3,0
04/22/2018,086N3Y4VVM,34,15,1,2,1,11,2
06/22/2018,086N3Y4VVM,25,26,1,3,0,57,0
01/15/2018,086N3Y4VVM,34,2,0,1,0,12,0
02/12/2018,086N3Y4VVM,27,18,0,1,0,64,0
05/26/2018,086N3Y4VVM,7,21,1,0,1,74,2
05/25/2018,N5TBEZFG1P,16,20,1,3,0,18,0
11/16/2018,N5TBEZFG1P,5,2,4,0,2,72,2
03/28/2018,N5TBEZFG1P,3,0,1,0,0,26,0
01/12/2018,N5TBEZFG1P,39,18,2,0,1,6,1
03/12/2018,N5TBEZFG1P,8,12,3,1,0,9,0
04/21/2018,N5TBEZFG1P,24,33,0,1,2,63,0
07/02/2018,N5TBEZFG1P,8,6,3,3,2,58,1
03/09/2018,N5TBEZFG1P,15,24,4,0,2,39,2
10/22/2018,N5TBEZFG1P,18,8,2,1,0,72,1
03/16/2018,N5TBEZFG1P,6,12,0,1,2,27,2
09/02/2018,N5TBEZFG1P,23,6,3,3,1,71,1
11/24/2018,N5TBEZFG1P,30,0,4,1,1,24,0
12/13/2018,N5TBEZFG1P,20,21,1,2,1,1,0
01/23/2018,N5TBEZFG1P,39,33,3,1,0,68,2
06/28/2018,N5TBEZFG1P,17,13,3,2,2,21,1
03/31/2018,N5TBEZFG1P,27,5,2,2,2,53,2
11/25/2018,N5TBEZFG1P,30,30,2,3,0,67,2
10/03/2018,N5TBEZFG1P,20,32,2,3,2,5,1
06/30/2018,N5TBEZFG1P,1,26,2,2,2,48,2
04/19/2018,N5TBEZFG1P,9,4,1,2,0,18,1
03/08/2018,N5TBEZFG1P,25,17,4,2,0,6,1
10/11/2018,N5TBEZFG1P,38,0,2,1,2,74,0
08/28/2018,N5TBEZFG1P,10,17,3,1,0,35,1
01/24/2018,N5TBEZFG1P,0,18,1,2,1,15,0
06/12/2018,N5TBEZFG1P,4,25,2,2,0,13,2
08/29/2018,N5TBEZFG1P,36,18,2,0,2,58,2
07/03/2018,N5TBEZFG1P,7,12,3,2,1,54,0
03/16/2018,K3M3GSSAN2,35,18,3,2,1,18,2
04/25/2018,K3M3GSSAN2,0,22,1,1,1,16,2
01/02/2018,K3M3GSSAN2,34,30,2,0,2,30,2
06/30/2018,K3M3GSSAN2,35,13,1,2,2,8,2
04/24/2018,K3M3GSSAN2,15,32,1,1,2,64,0
10/06/2018,K3M3GSSAN2,28,10,4,0,0,61,1
11/11/2018,K3M3GSSAN2,4,21,3,0,2,76,1
05/04/2018,K3M3GSSAN2,24,7,1,0,0,68,0
09/14/2018,K3M3GSSAN2,30,0,1,2,1,39,0
04/19/2018,K3M3GSSAN2,7,31,4,2,0,2,0
10/17/2018,K3M3GSSAN2,3,12,0,3,1,60,2
12/28/2018,K3M3GSSAN2,23,11,1,1,0,73,1
09/23/2018,XJZM8GRCHE,18,3,2,0,2,24,0
11/29/2018,XJZM8GRCHE,17,31,3,3,0,3,0
12/04/2018,XJZM8GRCHE,27,13,4,1,0,18,2
01/22/2018,XJZM8GRCHE,13,12,1,1,2,5,2
12/16/2018,XJZM8GRCHE,12,15,3,1,0,10,1
09/30/2018,XJZM8GRCHE,14,25,1,0,0,76,2
10/28/2018,XJZM8GRCHE,0,23,4,0,2,31,2
08/07/2018,XJZM8GRCHE,3,13,1,2,0,47,0
10/21/2018,XJZM8GRCHE,9,21,2,3,0,76,2
09/08/2018,XJZM8GRCHE,29,22,0,1,1,69,2
06/17/2018,XJZM8GRCHE,24,7,1,0,2,12,1
02/09/2018,XJZM8GRCHE,25,5,2,3,1,67,0
01/18/2018,XJZM8GRCHE,7,23,0,3,2,2,0
12/26/2018,XJZM8GRCHE,33,9,2,0,0,51,2
12/07/2018,XJZM8GRCHE,19,6,0,3,0,40,0
11/06/2018,XJZM8GRCHE,30,24,0,3,0,14,1
05/01/2018,XJZM8GRCHE,34,9,4,1,1,68,0
03/14/2018,XJZM8GRCHE,30,22,3,0,0,77,0
07/26/2018,XJZM8GRCHE,39,28,3,2,0,46,0
08/08/2018,XJZM8GRCHE,5,17,3,1,0,31,1
07/08/2018,XJZM8GRCHE,3,25,4,2,0,72,2
04/30/2018,XJZM8GRCHE,27,25,3,1,0,54,1
10/31/2018,XJZM8GRCHE,38,28,0,2,1,23,2
02/09/2018,XJZM8GRCHE,12,14,2,2,0,32,1
07/23/2018,XJZM8GRCHE,6,21,2,2,1,67,0
12/30/2018,XJZM8GRCHE,22,7,2,2,2,15,0
01/06/2018,XJZM8GRCHE,8,31,1,1,2,0,2
02/28/2018,XJZM8GRCHE,36,16,0,3,0,32,1
12/13/2018,XJZM8GRCHE,17,30,2,1,1,74,0
11/04/2018,XJZM8GRCHE,18,1,1,0,1,57,1
11/24/2018,XJZM8GRCHE,22,1,0,3,1,53,1
01/18/2018,XJZM8GRCHE,1,28,3,3,0,43,1
05/20/2018,XJZM8GRCHE,35,28,1,0,1,73,1
08/26/2018,XJZM8GRCHE,23,24,2,0,2,46,0
11/03/2018,XJZM8GRCHE,16,21,4,3,0,64,0
11/14/2018,XJZM8GRCHE,1,11,2,1,1,36,2
09/02/2018,XJZM8GRCHE,9,6,3,0,2,18,0
11/26/2018,XJZM8GRCHE,11,30,1,0,0,19,0
10/30/2018,XJZM8GRCHE,24,20,0,0,2,64,1
06/11/2018,XJZM8GRCHE,4,2,4,2,2,70,0
08/31/2018,XJZM8GRCHE,14,15,2,3,2,39,2
07/31/2018,XJZM8GRCHE,26,16,3,0,1,17,0
08/19/2018,XJZM8GRCHE,13,7,4,1,0,52,1
07/19/2018,XJZM8GRCHE,30,4,4,3,1,58,2
09/23/2018,XJZM8GRCHE,27,1,2,3,2,15,1
10/24/2018,XJZM8GRCHE,10,12,4,2,1,71,1
03/18/2018,XJZM8GRCHE,2,3,2,2,0,65,0
03/11/2018,XJZM8GRCHE,38,32,4,2,2,51,0
09/30/2018,XJZM8GRCHE,39,21,2,1,0,8,1
12/08/2018,XJZM8GRCHE,17,24,3,0,1,44,1
06/22/2018,XJZM8GRCHE,3,4,0,3,0,25,1
08/26/2018,XJZM8GRCHE,8,16,1,2,2,67,1
07/02/2018,XJZM8GRCHE,16,13,1,0,0,47,0
01/27/2018,XJZM8GRCHE,33,33,0,1,1,16,1
06/16/2018,XJZM8GRCHE,20,19,4,3,0,26,0
04/30/2018,XJZM8GRCHE,14,22,4,3,0,58,0
02/25/2018,XJZM8GRCHE,22,23,1,0,1,47,2
12/16/2018,XJZM8GRCHE,0,16,4,1,1,79,1
12/24/2018,XJZM8GRCHE,35,15,1,1,0,12,1
06/11/2018,XJZM8GRCHE,0,7,2,1,1,37,0
02/03/2018,CAHOEUK4TH,26,2,0,2,1,22,2
12/02/2018,CAHOEUK4TH,4,10,3,1,0,4,1
04/03/2018,CAHOEUK4TH,31,8,2,3,1,7,0
12/17/2018,CAHOEUK4TH,31,28,0,0,2,12,2
07/06/2018,CAHOEUK4TH,11,19,4,2,2,2,2
08/02/2018,CAHOEUK4TH,34,3,4,2,0,40,0
05/10/2018,CAHOEUK4TH,39,5,4,0,0,74,1
11/26/2018,CAHOEUK4TH,2,25,2,0,1,15,1
02/08/2018,CAHOEUK4TH,6,33,1,0,1,8,2
04/12/2018,CAHOEUK4TH,21,33,3,3,1,36,0
06/20/2018,CAHOEUK4TH,37,16,0,1,0,27,1
08/02/2018,CAHOEUK4TH,6,8,4,3,1,22,2
07/12/2018,CAHOEUK4TH,2,21,1,0,0,20,0
07/13/2018,CAHOEUK4TH,16,14,4,0,2,71,1
05/16/2018,CAHOEUK4TH,28,12,1,2,0,70,0
03/08/2018,CAHOEUK4TH,29,5,1,1,0,36,1
06/14/2018,CAHOEUK4TH,27,19,2,1,2,27,1
02/11/2018,CAHOEUK4TH,3,11,2,3,2,60,2
03/28/2018,CAHOEUK4TH,25,10,3,2,1,14,2
05/11/2018,CAHOEUK4TH,29,6,2,2,2,60,0
10/13/2018,CAHOEUK4TH,16,13,0,3,1,64,0
01/13/2018,CAHOEUK4TH,21,10,3,2,0,0,1
03/24/2018,CAHOEUK4TH,30,32,1,1,0,43,1
04/08/2018,CAHOEUK4TH,23,11,2,2,0,51,0
04/21/2018,CAHOEUK4TH,37,17,2,1,1,63,1
02/05/2018,CAHOEUK4TH,28,20,2,3,2,23,2
09/20/2018,CAHOEUK4TH,9,27,4,0,2,11,2
08/12/2018,CAHOEUK4TH,22,14,4,3,0,39,1
07/13/2018,CAHOEUK4TH,3,10,2,2,2,58,1
01/30/2018,CAHOEUK4TH,20,27,3,2,2,76,1
03/04/2018,CAHOEUK4TH,7,11,0,1,0,38,0
10/05/2018,CAHOEUK4TH,37,18,0,0,1,35,0
03/18/2018,CAHOEUK4TH,15,31,1,2,2,38,2
11/22/2018,CAHOEUK4TH,21,18,4,3,0,21,1
08/31/2018,CAHOEUK4TH,37,3,4,2,0,3,1
08/17/2018,CAHOEUK4TH,10,9,0,1,2,68,2
12/21/2018,CAHOEUK4TH,1,11,0,0,0,7,0
09/23/2018,CAHOEUK4TH,38,26,1,1,2,11,2
05/07/2018,CAHOEUK4TH,30,0,1,3,2,48,2
12/12/2018,CAHOEUK4TH,15,12,4,0,1,11,2
12/17/2018,CAHOEUK4TH,23,33,3,0,2,8,0
01/26/2018,CAHOEUK4TH,8,16,2,3,1,62,2
07/17/2018,CAHOEUK4TH,22,28,3,1,1,60,1
03/29/2018,CAHOEUK4TH,19,4,4,3,1,37,1
06/30/2018,CAHOEUK4TH,16,18,2,2,2,43,1
07/20/2018,CAHOEUK4TH,31,30,2,1,0,59,0
11/16/2018,CAHOEUK4TH,16,29,1,1,1,77,0
02/19/2018,CAHOEUK4TH,9,31,2,3,0,35,1
11/10/2018,CAHOEUK4TH,20,13,4,2,2,71,1
12/03/2018,CAHOEUK4TH,25,4,4,1,2,67,2
11/29/2018,CAHOEUK4TH,26,9,1,1,1,68,2
11/17/2018,CAHOEUK4TH,15,23,0,2,1,32,1
02/17/2018,CAHOEUK4TH,28,2,2,0,2,21,1
09/19/2018,AWZPLRZ289,15,32,3,3,2,36,1
08/29/2018,AWZPLRZ289,10,27,3,0,1,44,1
11/04/2018,AWZPLRZ289,12,17,4,0,2,69,2
09/08/2018,AWZPLRZ289,12,10,1,1,2,44,1
05/02/2018,AWZPLRZ289,14,12,2,3,1,76,0
05/19/2018,AWZPLRZ289,29,12,4,3,1,59,0
08/23/2018,AWZPLRZ289,11,26,4,3,1,63,1
02/18/2018,AWZPLRZ289,27,15,4,0,1,20,1
08/20/2018,AWZPLRZ289,14,10,4,3,2,13,2
02/18/2018,AWZPLRZ289,31,21,3,1,1,77,2
01/02/2018,AWZPLRZ289,26,20,3,2,0,68,2
06/17/2018,AWZPLRZ289,2,18,3,1,1,3,1
10/13/2018,AWZPLRZ289,0,18,4,1,1,53,2
11/26/2018,AWZPLRZ289,4,9,4,1,2,25,1
12/23/2018,AWZPLRZ289,31,20,1,2,0,78,1
03/14/2018,AWZPLRZ289,6,23,4,0,1,32,2
11/08/2018,AWZPLRZ289,39,30,2,3,1,74,0
10/25/2018,AWZPLRZ289,31,6,0,0,0,1,1
10/07/2018,AWZPLRZ289,5,16,1,1,1,40,1
08/28/2018,AWZPLRZ289,27,24,0,1,2,59,0
06/17/2018,AWZPLRZ289,34,27,2,3,2,53,2
10/06/2018,AWZPLRZ289,28,13,0,1,2,52,1
03/24/2018,AWZPLRZ289,17,31,3,3,0,75,1
06/29/2018,AWZPLRZ289,5,15,1,1,2,37,2
07/28/2018,AWZPLRZ289,17,29,0,1,2,22,1
05/05/2018,AWZPLRZ289,13,20,4,3,2,71,1
09/03/2018,AWZPLRZ289,18,3,4,2,0,15,1
03/24/2018,AWZPLRZ289,27,11,3,0,1,36,0
08/04/2018,AWZPLRZ289,5,28,3,2,2,47,2
06/06/2018,AWZPLRZ289,13,19,0,3,0,4,2
06/16/2018,AWZPLRZ289,16,4,0,2,0,28,0
12/28/2018,AWZPLRZ289,27,21,4,2,2,42,0
05/15/2018,AWZPLRZ289,16,28,2,2,0,64,0
06/09/2018,AWZPLRZ289,28,27,4,3,1,73,2
01/16/2018,AWZPLRZ289,10,17,1,0,1,42,2
12/15/2018,AWZPLRZ289,36,9,2,2,2,34,1
06/26/2018,AWZPLRZ289,16,13,2,1,2,54,2
04/25/2018,AWZPLRZ289,11,0,2,1,0,26,1
03/25/2018,AWZPLRZ289,14,0,2,1,1,45,0
01/13/2018,AWZPLRZ289,14,21,4,3,0,25,0
11/14/2018,AWZPLRZ289,30,3,1,3,2,62,0
07/27/2018,AWZPLRZ289,24,33,3,3,2,5,0
02/09/2018,AWZPLRZ289,1,6,4,1,1,13,2
04/05/2018,AWZPLRZ289,37,18,3,2,0,19,0
03/23/2018,AWZPLRZ289,10,21,0,3,0,8,2
02/19/2018,AWZPLRZ289,7,14,3,3,1,51,1
05/31/2018,AWZPLRZ289,2,9,3,3,1,20,1
01/12/2018,AWZPLRZ289,11,29,4,1,1,7,2
03/02/2018,AWZPLRZ289,37,9,1,1,1,60,2
09/29/2018,AWZPLRZ289,16,33,0,1,2,38,2
07/30/2018,AWZPLRZ289,3,32,0,1,2,41,2
12/04/2018,AWZPLRZ289,30,1,2,0,1,78,1
05/06/2018,AWZPLRZ289,0,21,0,2,0,21,2
06/13/2018,AWZPLRZ289,5,19,4,0,1,2,0
03/21/2018,AWZPLRZ289,27,27,4,0,2,62,2
06/05/2018,AWZPLRZ289,29,10,3,1,1,29,1
12/23/2018,AWZPLRZ289,14,6,3,3,1,20,1
10/02/2018,AWZPLRZ289,19,15,4,0,0,3,1
01/06/2018,AWZPLRZ289,19,4,0,1,0,79,0
01/11/2018,AWZPLRZ289,13,12,4,1,0,24,1
03/22/2018,AWZPLRZ289,21,21,0,3,0,74,1
09/05/2018,AWZPLRZ289,25,12,1,3,2,31,1
08/04/2018,AWZPLRZ289,22,0,0,1,2,77,2
01/20/2018,AWZPLRZ289,36,10,3,2,2,49,0
05/07/2018,AWZPLRZ289,3,29,2,0,1,33,0
07/22/2018,AWZPLRZ289,34,1,0,1,2,9,1
05/11/2018,AWZPLRZ289,4,23,4,1,1,35,1
03/15/2018,AWZPLRZ289,24,9,0,0,0,78,0
05/28/2018,AWZPLRZ289,36,21,2,0,1,2,0
02/02/2018,AWZPLRZ289,37,23,4,1,0,48,0
01/15/2018,AWZPLRZ289,13,27,1,0,1,35,1
04/04/2018,AWZPLRZ289,24,17,3,0,1,53,2
09/11/2018,AWZPLRZ289,27,9,4,0,1,36,0
05/06/2018,AWZPLRZ289,2,3,3,1,1,72,1
09/21/2018,AWZPLRZ289,9,23,1,2,0,37,2
05/18/2018,AWZPLRZ289,20,21,0,1,0,29,0
09/21/2018,AWZPLRZ289,15,30,1,2,2,15,2
12/23/2018,AWZPLRZ289,33,11,2,1,0,10,2
04/06/2018,AWZPLRZ289,35,8,0,2,2,53,0
10/26/2018,AWZPLRZ289,36,9,0,1,0,63,2
01/22/2018,AWZPLRZ289,33,21,2,1,1,62,1
01/12/2018,AWZPLRZ289,14,32,4,0,0,77,0
05/28/2018,AWZPLRZ289,18,18,0,3,0,10,0
10/25/2018,AWZPLRZ289,13,16,3,0,0,42,0
10/08/2018,AWZPLRZ289,26,18,0,1,2,53,2
09/06/2018,AWZPLRZ289,28,9,2,3,2,25,2
09/24/2018,AWZPLRZ289,7,33,1,3,1,21,0
07/26/2018,AWZPLRZ289,30,14,2,0,1,64,2
05/27/2018,AWZPLRZ289,17,4,2,3,0,60,2
08/09/2018,AWZPLRZ289,8,21,2,0,2,65,2
05/19/2018,AWZPLRZ289,37,5,2,3,1,24,0
05/09/2018,AWZPLRZ289,33,14,1,1,2,54,0
12/06/2018,AWZPLRZ289,33,21,3,1,2,11,2
04/13/2018,AWZPLRZ289,33,31,4,2,1,0,2
02/10/2018,AWZPLRZ289,17,23,0,3,2,73,0
04/12/2018,AWZPLRZ289,30,13,1,0,2,33,2
04/17/2018,AWZPLRZ289,17,26,2,2,0,27,0
12/01/2018,AWZPLRZ289,16,31,0,0,2,41,1
09/29/2018,IWISQFDXK9,28,26,3,0,0,25,2
12/27/2018,IWISQFDXK9,0,32,0,3,0,45,0
05/05/2018,IWISQFDXK9,26,27,4,0,0,71,0
10/11/2018,IWISQFDXK9,31,6,4,3,1,59,0
11/01/2018,IWISQFDXK9,21,33,3,3,1,11,2
07/05/2018,IWISQFDXK9,38,32,2,3,1,2,0
09/21/2018,IWISQFDXK9,25,4,3,1,1,4,1
05/31/2018,IWISQFDXK9,32,21,0,3,1,62,0
04/12/2018,IWISQFDXK9,23,13,3,3,2,9,0
02/05/2018,IWISQFDXK9,0,21,1,1,2,46,0
06/11/2018,IWISQFDXK9,33,7,3,1,1,56,0
08/28/2018,IWISQFDXK9,14,7,1,2,2,44,0
08/08/2018,IWISQFDXK9,5,24,0,1,2,31,0
02/26/2018,IWISQFDXK9,22,1,4,0,0,53,1
03/18/2018,IWISQFDXK9,5,20,2,2,2,56,2
12/14/2018,IWISQFDXK9,3,20,1,1,2,6,2
10/29/2018,IWISQFDXK9,20,8,1,2,1,2,2
07/11/2018,IWISQFDXK9,9,17,4,1,0,29,2
08/04/2018,IWISQFDXK9,11,13,0,1,0,40,2
10/02/2018,IWISQFDXK9,19,23,3,1,1,69,1
08/27/2018,IWISQFDXK9,2,13,1,2,0,50,0
10/04/2018,IWISQFDXK9,22,8,1,0,1,39,0
05/31/2018,IWISQFDXK9,39,30,3,0,2,23,2
05/13/2018,DF49LAD02I,0,15,1,0,0,0,2
07/20/2018,DF49LAD02I,24,22,1,0,0,18,0
07/11/2018,DF49LAD02I,26,1,3,0,2,68,0
01/13/2018,DF49LAD02I,3,19,1,2,0,39,2
05/21/2018,DF49LAD02I,37,12,1,2,2,51,1
11/08/2018,DF49LAD02I,9,19,2,2,0,5,2
01/04/2018,DF49LAD02I,32,11,0,1,2,50,0
10/10/2018,DF49LAD02I,2,8,4,0,2,78,2
03/09/2018,DF49LAD02I,18,12,4,2,1,74,0
11/22/2018,DF49LAD02I,6,11,2,2,2,35,2
03/25/2018,DF49LAD02I,38,30,1,0,1,30,0
12/10/2018,DF49LAD02I,30,25,4,3,0,1,1
02/07/2018,DF49LAD02I,33,9,3,2,2,76,0
02/13/2018,DF49LAD02I,35,11,0,2,1,70,1
08/15/2018,4KWW1KR3JY,11,6,3,1,0,4,0
01/02/2018,4KWW1KR3JY,12,27,1,1,0,39,0
12/09/2018,4KWW1KR3JY,37,24,2,1,1,18,0
07/25/2018,4KWW1KR3JY,31,17,0,2,1,8,0
10/26/2018,4KWW1KR3JY,4,0,1,0,1,72,0
02/13/2018,4KWW1KR3JY,23,27,4,2,2,70,0
07/17/2018,4KWW1KR3JY,27,33,2,2,2,15,0
03/27/2018,4KWW1KR3JY,6,11,0,1,2,0,1
08/13/2018,4KWW1KR3JY,24,26,2,1,1,25,0
07/05/2018,4KWW1KR3JY,29,11,1,1,1,73,2
09/16/2018,4KWW1KR3JY,9,10,3,0,2,18,1
01/18/2018,4KWW1KR3JY,18,27,4,1,1,47,1
03/17/2018,4KWW1KR3JY,22,14,3,3,2,11,1
03/26/2018,4KWW1KR3JY,24,21,4,2,0,21,2
02/22/2018,4KWW1KR3JY,31,3,2,2,1,44,0
01/28/2018,4KWW1KR3JY,26,17,2,1,0,2,1
10/17/2018,4KWW1KR3JY,5,3,0,0,1,60,1
10/25/2018,4KWW1KR3JY,26,11,4,1,2,71,0
03/03/2018,4KWW1KR3JY,0,2,0,3,1,65,2
09/29/2018,4KWW1KR3JY,20,10,4,1,2,10,0
07/18/2018,4KWW1KR3JY,21,11,1,2,2,40,1
12/31/2018,4KWW1KR3JY,7,8,4,2,1,38,1
08/07/2018,4KWW1KR3JY,32,2,2,2,1,60,0
12/25/2018,4KWW1KR3JY,8,21,4,1,2,44,1
07/25/2018,4KWW1KR3JY,9,12,2,0,0,46,0
08/28/2018,4KWW1KR3JY,28,3,0,1,2,50,2
11/08/2018,4KWW1KR3JY,31,22,3,1,1,29,1
08/28/2018,4KWW1KR3JY,0,15,3,3,1,25,1
03/23/2018,4KWW1KR3JY,6,3,3,3,0,4,0
02/18/2018,4KWW1KR3JY,37,24,2,1,1,15,2
04/12/2018,4KWW1KR3JY,28,4,4,1,0,1,0
01/12/2018,4KWW1KR3JY,24,28,3,2,2,67,1
11/07/2018,4KWW1KR3JY,39,5,3,1,2,40,1
11/27/2018,4KWW1KR3JY,27,30,2,0,0,37,2
04/07/2018,4KWW1KR3JY,14,15,2,1,1,66,2
11/04/2018,4KWW1KR3JY,28,10,4,1,2,35,0
07/24/2018,4KWW1KR3JY,1,9,0,2,1,64,1
09/24/2018,4KWW1KR3JY,4,19,4,3,2,71,2
10/21/2018,4KWW1KR3JY,27,14,1,0,0,12,0
11/24/2018,4KWW1KR3JY,22,16,0,2,1,11,1
11/24/2018,4KWW1KR3JY,18,20,3,3,2,2,0
06/22/2018,4KWW1KR3JY,15,20,1,0,1,25,0
09/25/2018,4KWW1KR3JY,1,33,1,3,2,41,2
07/07/2018,4KWW1KR3JY,28,6,2,3,1,11,0
08/02/2018,4KWW1KR3JY,38,32,1,1,0,42,0
05/29/2018,4KWW1KR3JY,30,18,2,3,1,73,0
08/21/2018,4KWW1KR3JY,33,5,0,2,0,73,2
11/16/2018,4KWW1KR3JY,9,32,2,2,0,10,2
06/27/2018,4KWW1KR3JY,33,14,1,0,2,52,2
11/06/2018,4KWW1KR3JY,2,12,1,1,0,36,2
10/22/2018,4KWW1KR3JY,4,33,4,0,0,50,0
06/24/2018,4KWW1KR3JY,2,3,3,0,0,35,1
11/25/2018,4KWW1KR3JY,17,6,0,1,2,1,2
08/04/2018,4KWW1KR3JY,6,25,0,1,1,79,2
10/10/2018,4KWW1KR3JY,30,28,4,0,0,12,2
12/30/2018,4KWW1KR3JY,11,6,4,0,2,48,1
10/22/2018,4KWW1KR3JY,11,5,4,2,0,79,0
10/13/2018,4KWW1KR3JY,12,23,0,3,2,77,1
12/12/2018,4KWW1KR3JY,5,0,3,3,2,43,1
05/25/2018,4KWW1KR3JY,4,8,2,0,2,0,2
12/05/2018,4KWW1KR3JY,3,30,3,3,0,53,1
09/11/2018,4KWW1KR3JY,11,23,3,0,2,26,0
07/05/2018,4KWW1KR3JY,26,24,3,3,0,66,1
04/13/2018,4KWW1KR3JY,26,3,4,3,2,48,0
04/29/2018,4KWW1KR3JY,36,18,1,3,1,41,2
12/27/2018,4KWW1KR3JY,20,2,3,2,0,40,0
03/27/2018,4KWW1KR3JY,39,31,1,2,0,30,1
02/15/2018,4KWW1KR3JY,20,5,2,1,1,42,2
09/27/2018,4KWW1KR3JY,27,14,2,2,0,38,2
09/20/2018,4KWW1KR3JY,19,26,4,3,0,14,1
10/26/2018,4KWW1KR3JY,15,29,2,1,1,36,2
09/01/2018,4KWW1KR3JY,9,6,4,1,2,52,0
12/21/2018,4KWW1KR3JY,13,21,4,3,0,44,2
09/26/2018,4KWW1KR3JY,14,30,0,2,0,71,0
04/30/2018,4KWW1KR3JY,2,0,1,3,2,71,1
07/11/2018,4KWW1KR3JY,35,4,1,0,1,65,1
05/03/2018,4KWW1KR3JY,4,11,1,2,1,64,1
05/25/2018,4KWW1KR3JY,22,30,2,2,0,39,2
07/08/2018,4KWW1KR3JY,5,11,0,1,2,70,1
12/21/2018,4KWW1KR3JY,20,29,3,2,0,20,1
05/02/2018,4KWW1KR3JY,1,18,3,3,1,68,0
